,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Bahamas,25243,65752,0.0,0.011+/-0.006,0.024+/-0.013,0.040+/-0.021,0.33+/-0.10,0.36+/-0.11,0.43+/-0.13,0.46+/-0.14,0.49+/-0.15,0.50+/-0.16,0.52+/-0.16,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17,0.53+/-0.17
Bosnia and Herzegovina,157408,355565,0.0,0.044+/-0.023,0.10+/-0.05,0.16+/-0.09,4.5+/-1.6,4.7+/-1.6,5.0+/-1.6,5.1+/-1.7,5.5+/-1.7,5.8+/-1.7,6.1+/-1.7,6.4+/-1.7,6.6+/-1.7,6.9+/-1.7,7.1+/-1.7,7.4+/-1.7,7.6+/-1.7,7.9+/-1.7,8.1+/-1.7,8.4+/-1.7,8.6+/-1.8,8.9+/-1.8,9.1+/-1.8,9.4+/-1.8,9.6+/-1.8,9.9+/-1.8,10.1+/-1.8,10.4+/-1.8,10.6+/-1.9,10.9+/-1.9,11.1+/-1.9,11.4+/-1.9,11.6+/-1.9,11.9+/-1.9,12.1+/-2.0,12.4+/-2.0,12.6+/-2.0,12.9+/-2.0,13.1+/-2.0,13.4+/-2.1,13.6+/-2.1,13.9+/-2.1,14.1+/-2.1,14.4+/-2.1,14.6+/-2.2,14.9+/-2.2,15.1+/-2.2,15.4+/-2.2,15.6+/-2.3,15.9+/-2.3,16.1+/-2.3,16.4+/-2.3,16.6+/-2.4
Belarus,619860,1266857,0.0,0.050+/-0.026,0.11+/-0.06,0.19+/-0.10,0.31+/-0.16,0.47+/-0.24,0.8+/-0.4,1.3+/-0.5,1.7+/-0.6,2.0+/-0.6,2.4+/-0.6,2.8+/-0.7,3.1+/-0.7,3.4+/-0.7,3.7+/-0.7,4.0+/-0.8,4.3+/-0.8,4.6+/-0.8,4.9+/-0.8,5.2+/-0.9,5.5+/-0.9,5.8+/-0.9,6.1+/-1.0,6.4+/-1.0,6.7+/-1.0,7.0+/-1.1,7.3+/-1.1,7.6+/-1.1,7.9+/-1.2,8.2+/-1.2,8.5+/-1.2,8.8+/-1.3,9.1+/-1.3,9.4+/-1.4,9.7+/-1.4,10.0+/-1.4,10.3+/-1.5,10.6+/-1.5,10.9+/-1.6,11.2+/-1.6,11.5+/-1.6,11.8+/-1.7,12.1+/-1.7,12.4+/-1.8,12.7+/-1.8,13.0+/-1.8,13.3+/-1.9,13.6+/-1.9,13.9+/-2.0,14.2+/-2.0,14.5+/-2.1,14.8+/-2.1,15.1+/-2.1
Belize,25432,61862,0.0,0.014+/-0.007,0.030+/-0.016,0.051+/-0.027,0.34+/-0.10,0.38+/-0.11,0.47+/-0.14,0.52+/-0.16,0.55+/-0.18,0.57+/-0.19,0.58+/-0.19,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20,0.60+/-0.20
Bermuda,5674,12202,0.0,0.0+/-0,0.0+/-0,0.0+/-0,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4,1.2+/-0.4
Bolivia,1101485,2398749,0.0,0.045+/-0.007,0.092+/-0.014,0.140+/-0.022,0.200+/-0.032,0.26+/-0.04,0.35+/-0.07,0.41+/-0.08,0.46+/-0.09,0.51+/-0.10,0.56+/-0.11,0.60+/-0.11,0.64+/-0.12,0.68+/-0.12,0.71+/-0.12,0.75+/-0.13,0.79+/-0.13,0.83+/-0.13,0.86+/-0.14,0.90+/-0.14,0.94+/-0.15,0.98+/-0.15,1.02+/-0.15,1.05+/-0.16,1.09+/-0.16,1.13+/-0.17,1.17+/-0.17,1.20+/-0.18,1.24+/-0.18,1.28+/-0.19,1.32+/-0.19,1.35+/-0.20,1.39+/-0.20,1.43+/-0.21,1.47+/-0.21,1.51+/-0.22,1.54+/-0.22,1.58+/-0.23,1.62+/-0.23,1.66+/-0.24,1.69+/-0.24,1.73+/-0.25,1.77+/-0.25,1.81+/-0.26,1.84+/-0.26,1.88+/-0.27,1.92+/-0.27,1.96+/-0.28,2.00+/-0.28,2.03+/-0.29,2.07+/-0.29,2.11+/-0.30,2.15+/-0.30
Brazil,10278237,27935677,0.0,0.053+/-0.028,0.12+/-0.06,0.20+/-0.11,0.42+/-0.17,0.59+/-0.26,1.3+/-0.4,1.9+/-0.5,2.3+/-0.6,2.8+/-0.7,3.2+/-0.7,3.6+/-0.8,4.0+/-0.8,4.4+/-0.8,4.8+/-0.8,5.1+/-0.9,5.5+/-0.9,5.9+/-0.9,6.2+/-1.0,6.6+/-1.0,7.0+/-1.1,7.3+/-1.1,7.7+/-1.1,8.1+/-1.2,8.4+/-1.2,8.8+/-1.3,9.2+/-1.3,9.5+/-1.4,9.9+/-1.4,10.3+/-1.4,10.6+/-1.5,11.0+/-1.5,11.4+/-1.6,11.8+/-1.6,12.1+/-1.7,12.5+/-1.7,12.9+/-1.8,13.2+/-1.8,13.6+/-1.9,14.0+/-1.9,14.3+/-2.0,14.7+/-2.0,15.1+/-2.1,15.4+/-2.1,15.8+/-2.2,16.2+/-2.2,16.5+/-2.3,16.9+/-2.3,17.3+/-2.4,17.6+/-2.4,18.0+/-2.5,18.4+/-2.5,18.8+/-2.6
Barbados,13675,34892,0.0,0.053+/-0.028,0.12+/-0.06,0.20+/-0.10,0.80+/-0.24,0.97+/-0.31,1.3+/-0.5,1.5+/-0.6,1.6+/-0.6,1.7+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7,1.8+/-0.7
Brunei Darussalam,21402,53828,0.0,0.14+/-0.07,0.32+/-0.17,0.53+/-0.28,4.6+/-1.5,5.1+/-1.5,6.0+/-1.8,6.4+/-2.0,6.8+/-2.1,7.0+/-2.2,7.2+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3,7.3+/-2.3
Bhutan,90582,116408,0.0,0.0048+/-0.0025,0.011+/-0.006,0.018+/-0.009,0.102+/-0.030,0.117+/-0.035,0.15+/-0.05,0.16+/-0.05,0.17+/-0.06,0.18+/-0.06,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07,0.19+/-0.07
Botswana,112213,278381,0.0,0.0+/-0,0.0+/-0,0.0+/-0,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8,2.2+/-0.8
Central African Republic,240898,683589,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010,0.027+/-0.010
Canada,2090501,4827425,0.0,0.14+/-0.07,1.49+/-0.24,2.9+/-0.4,4.9+/-0.7,6.5+/-1.0,8.6+/-1.4,10.2+/-1.7,11.7+/-2.0,13.1+/-2.1,14.4+/-2.3,15.8+/-2.5,16.9+/-2.6,18.1+/-2.7,19.3+/-2.9,20.5+/-3.0,21.6+/-3.1,22.8+/-3.3,24.0+/-3.4,25.2+/-3.5,26+/-4,28+/-4,29+/-4,30+/-4,31+/-4,32+/-4,33+/-5,35+/-5,36+/-5,37+/-5,38+/-5,39+/-5,40+/-6,42+/-6,43+/-6,44+/-6,45+/-6,46+/-6,47+/-6,49+/-7,50+/-7,51+/-7,52+/-7,53+/-7,55+/-7,56+/-8,57+/-8,58+/-8,59+/-8,60+/-8,62+/-8,63+/-9,64+/-9
Switzerland,543135,1168951,0.0,3.3+/-0.5,6.7+/-1.0,10.3+/-1.6,14.3+/-2.4,18.9+/-3.4,25+/-5,30+/-6,34+/-7,37+/-8,41+/-8,44+/-9,47+/-9,50+/-9,52+/-9,55+/-9,58+/-10,61+/-10,63+/-10,66+/-10,69+/-11,71+/-11,74+/-11,77+/-12,80+/-12,82+/-12,85+/-13,88+/-13,91+/-13,93+/-14,96+/-14,99+/-14,101+/-15,104+/-15,107+/-15,110+/-16,112+/-16,115+/-16,118+/-17,120+/-17,123+/-17,126+/-18,129+/-18,131+/-18,134+/-19,137+/-19,140+/-19,142+/-20,145+/-20,148+/-21,150+/-21,153+/-21,156+/-22
Chile,1064056,2804969,0.0,0.054+/-0.028,0.12+/-0.06,0.20+/-0.11,1.5+/-0.5,1.7+/-0.5,2.1+/-0.6,2.6+/-0.7,3.0+/-0.8,3.4+/-0.8,3.8+/-0.8,4.2+/-0.9,4.5+/-0.9,4.8+/-0.9,5.2+/-0.9,5.5+/-0.9,5.8+/-1.0,6.1+/-1.0,6.5+/-1.0,6.8+/-1.0,7.1+/-1.1,7.4+/-1.1,7.8+/-1.1,8.1+/-1.2,8.4+/-1.2,8.7+/-1.2,9.1+/-1.3,9.4+/-1.3,9.7+/-1.3,10.0+/-1.4,10.4+/-1.4,10.7+/-1.5,11.0+/-1.5,11.3+/-1.5,11.7+/-1.6,12.0+/-1.6,12.3+/-1.7,12.6+/-1.7,13.0+/-1.7,13.3+/-1.8,13.6+/-1.8,13.9+/-1.9,14.3+/-1.9,14.6+/-2.0,14.9+/-2.0,15.2+/-2.0,15.6+/-2.1,15.9+/-2.1,16.2+/-2.2,16.5+/-2.2,16.9+/-2.3,17.2+/-2.3,17.5+/-2.4
China,111059502,222188035,0.0,0.61+/-0.09,4.4+/-0.7,5.2+/-0.8,9.6+/-1.6,10.5+/-1.7,11.7+/-1.8,12.7+/-1.9,13.7+/-2.0,14.6+/-2.1,15.4+/-2.2,16.3+/-2.3,17.1+/-2.4,17.8+/-2.5,18.6+/-2.5,19.4+/-2.6,20.1+/-2.7,20.9+/-2.8,21.7+/-2.9,22.4+/-3.0,23.2+/-3.1,24.0+/-3.2,24.7+/-3.2,25.5+/-3.3,26.3+/-3.4,27.1+/-3.5,28+/-4,29+/-4,29+/-4,30+/-4,31+/-4,32+/-4,32+/-4,33+/-4,34+/-4,35+/-5,36+/-5,36+/-5,37+/-5,38+/-5,39+/-5,39+/-5,40+/-5,41+/-5,42+/-5,42+/-6,43+/-6,44+/-6,45+/-6,46+/-6,46+/-6,47+/-6,48+/-6
Côte d'Ivoire,3210218,6147434,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007,0.0021+/-0.0007
Cameroon,1603275,3937378,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015,0.0041+/-0.0015
DR Congo,7995643,10752215,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029,0.00082+/-0.00029
Congo Republic,340452,941536,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007,0.019+/-0.007
Colombia,2963041,7611316,0.0,0.025+/-0.013,0.056+/-0.029,0.09+/-0.05,0.34+/-0.10,0.42+/-0.14,0.58+/-0.22,0.81+/-0.26,1.02+/-0.29,1.20+/-0.31,1.38+/-0.33,1.56+/-0.35,1.7+/-0.4,1.9+/-0.4,2.0+/-0.4,2.2+/-0.4,2.3+/-0.4,2.5+/-0.4,2.6+/-0.4,2.8+/-0.4,2.9+/-0.5,3.1+/-0.5,3.2+/-0.5,3.4+/-0.5,3.5+/-0.5,3.7+/-0.5,3.8+/-0.6,4.0+/-0.6,4.1+/-0.6,4.3+/-0.6,4.4+/-0.6,4.6+/-0.6,4.7+/-0.7,4.9+/-0.7,5.0+/-0.7,5.2+/-0.7,5.3+/-0.7,5.5+/-0.8,5.6+/-0.8,5.8+/-0.8,5.9+/-0.8,6.1+/-0.8,6.2+/-0.9,6.4+/-0.9,6.5+/-0.9,6.7+/-0.9,6.8+/-0.9,7.0+/-1.0,7.1+/-1.0,7.3+/-1.0,7.4+/-1.0,7.6+/-1.0,7.7+/-1.1
Comoros,41225,79467,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06,0.16+/-0.06
Cabo Verde,29890,64862,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08,0.22+/-0.08
Costa Rica,251728,636745,0.0,0.09+/-0.05,0.20+/-0.10,0.33+/-0.17,0.55+/-0.28,0.8+/-0.4,1.4+/-0.7,2.2+/-0.9,3.0+/-1.0,3.7+/-1.1,4.4+/-1.2,5.0+/-1.2,5.6+/-1.2,6.1+/-1.3,6.7+/-1.3,7.2+/-1.4,7.8+/-1.4,8.3+/-1.5,8.9+/-1.5,9.4+/-1.6,10.0+/-1.6,10.6+/-1.7,11.1+/-1.7,11.7+/-1.8,12.2+/-1.9,12.8+/-1.9,13.3+/-2.0,13.9+/-2.1,14.4+/-2.1,15.0+/-2.2,15.5+/-2.3,16.1+/-2.3,16.7+/-2.4,17.2+/-2.5,17.8+/-2.6,18.3+/-2.6,18.9+/-2.7,19.4+/-2.8,20.0+/-2.9,20.5+/-2.9,21.1+/-3.0,21.7+/-3.1,22.2+/-3.2,22.8+/-3.2,23.3+/-3.3,23.9+/-3.4,24.4+/-3.5,25.0+/-3.5,26+/-4,26+/-4,27+/-4,27+/-4,28+/-4
Cuba,428636,1267154,0.0,0.32+/-0.05,0.65+/-0.10,1.00+/-0.16,1.40+/-0.23,1.83+/-0.32,2.4+/-0.5,2.9+/-0.6,3.3+/-0.7,3.6+/-0.7,3.9+/-0.8,4.3+/-0.8,4.5+/-0.8,4.8+/-0.9,5.1+/-0.9,5.3+/-0.9,5.6+/-0.9,5.9+/-1.0,6.1+/-1.0,6.4+/-1.0,6.7+/-1.0,6.9+/-1.1,7.2+/-1.1,7.4+/-1.1,7.7+/-1.2,8.0+/-1.2,8.2+/-1.2,8.5+/-1.3,8.8+/-1.3,9.0+/-1.3,9.3+/-1.4,9.6+/-1.4,9.8+/-1.4,10.1+/-1.5,10.4+/-1.5,10.6+/-1.5,10.9+/-1.6,11.2+/-1.6,11.4+/-1.6,11.7+/-1.7,11.9+/-1.7,12.2+/-1.7,12.5+/-1.8,12.7+/-1.8,13.0+/-1.9,13.3+/-1.9,13.5+/-1.9,13.8+/-2.0,14.1+/-2.0,14.3+/-2.0,14.6+/-2.1,14.9+/-2.1,15.1+/-2.1
Curaçao,7726,16614,0.0,0.0+/-0,0.0+/-0,0.0+/-0,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30,0.85+/-0.30
