Country Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,0.0,76625.9503770225,421419.6529706184,768005.9343755239,888081.4573106503,1011459.6103290105,1122526.3935779445,1238106.3835422604,1354413.3893635534,1474913.5232588707,1597860.218174965,1723779.138507293,1850659.4933862376,1978473.47857227,2079819.452372212,2178653.266821962,2281659.075456055,2381992.8363111382,2488278.0659095645,2590882.3335005622,2692727.539716975,2797497.282166376,2897873.59674701,2996386.6063970067,3101164.3646874316,3205778.284060028
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,608283.8571262752,3787832.8594446997,6983972.778229812,8340983.238992164,9711359.655204788,11051022.601903714,12397116.412319679,13769649.248541296,15134159.820932303,16499534.782865629,17903214.808621153,19290707.09683837,20714085.418352928,21587660.133645553,22400181.443743315,23287692.61153166,24071917.377957407,24899289.848441664,25738659.491161432,26565299.810891606,27338072.66176953,28152083.04647759,28986478.716460373,29802037.14309533,30642667.864885647
Argentina,0.0,1152559.9582645914,7069327.616287317,13005799.745061358,15529797.181817912,18003695.209409535,20442112.53809515,22862879.92670652,25357380.811522458,27877738.718801387,30437582.01788275,32981147.474083666,35502216.1552947,38154821.81906217,39776112.863338664,41320747.326226644,42834294.85535772,44440630.90657699,46007809.994791225,47496806.90194829,49030057.29917301,50597193.97739585,52149975.64473018,53708998.982205406,55218990.57818507,56774382.98196693
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,0.0,1122607.8798087984,7151588.25422285,13228532.270652562,15858961.063427253,18588860.512943365,21191096.106745213,23827210.567929167,26436864.086778153,29093638.74291843,31767238.64788115,34514794.982121065,37203939.94219065,39975683.4868434,41572728.97926759,43080629.623340115,44735708.07474053,46247367.215214565,47857026.66462133,49385252.29190263,50855888.860722125,52408309.43992159,53969967.49199307,55480187.912587464,56905812.32912578,58350299.62105711
Austria,0.0,959002.6240393582,5963211.991498259,10985535.485426266,13122549.192910243,15261043.420275535,17379143.22452557,19489636.95029295,21635267.837725535,23788382.166002203,25921308.796759266,28129797.6991751,30326537.44884958,32542243.77322665,33932979.572553925,35234113.46460938,36586698.5470615,37822295.83229123,39166271.99708818,40471287.15664904,41747187.748753525,42941443.20479298,44277250.20045714,45575784.89300063,46873623.270825475,48183087.280138865
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,0.0,908967.9268160684,5710308.363394748,10545300.888290381,12646022.256294355,14760526.341838006,16786978.644425977,18860481.97604265,20936735.29802545,23008213.435040094,25098132.458166387,27225421.257160198,29369330.055326354,31578632.330076292,32821128.917159308,34132337.63923316,35342632.23149609,36668831.39274986,37849044.72194208,39066359.736069486,40340522.98280501,41570010.91324198,42749812.32193206,43907129.72441918,45186790.58143113,46434696.742502406
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0,1172049.8539422983,6656291.663080018,12173706.224717664,14171699.25286606,16182203.44996152,18168119.046857543,20152655.056952167,22179194.347299732,24258356.507191025,26307054.800810724,28375371.20366285,30461595.89013271,32619633.19311495,34233356.70952262,35837424.85623731,37329989.14846965,38916284.57586939,40461664.765337646,42081863.86353807,43652419.58716479,45190531.22181472,46735491.89722875,48275545.244692944,49849443.72107856,51470799.76079441
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,0.0,106677.84917799424,664291.6095131697,1224815.0036711458,1462800.8643350673,1703130.780924425,1938074.3193777693,2174145.671271587,2414853.770260147,2654154.9638361065,2893607.7498243037,3139778.290645718,3383109.9051937927,3632735.036827419,3785938.2997973748,3928434.3150327774,4084081.6849110425,4221615.190649048,4366715.72979096,4513920.274349602,4658892.412471487,4794417.537245085,4937174.699106082,5083506.932642106,5226535.582528412,5373961.288969476
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,0.0,188608.92805629078,1148604.157865733,2115294.2270817636,2518847.4002692266,2919748.60867837,3303588.6718582883,3704410.4280580888,4095913.642886525,4500642.25356264,4912903.1789696105,5329033.60863586,5745541.329039501,6160806.634260142,6424485.213703087,6669708.996610197,6931162.3343489105,7184839.624845833,7433676.461284701,7683039.533294806,7939257.753882903,8192633.522892824,8448492.55512875,8695994.286582518,8949770.039389674,9205884.780666443
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,81145.21981409141,475449.5820696202,871049.6174974594,1025201.0810635728,1183614.5507809734,1333754.4273080705,1481202.997952797,1636042.2973874533,1789589.2343488485,1944091.709779628,2102355.9305387465,2263630.008780853,2429081.2256856463,2536566.7396579375,2648594.874988344,2757675.443130724,2865670.8565583676,2974998.6529846005,3085687.5051526586,3194352.4769018097,3307561.9807102047,3409085.6828578603,3521439.524430522,3628723.4977234975,3737531.449468019
Brazil,0.0,3208156.666836668,19688932.906627256,36218583.77924352,43253560.638511464,50148180.060512,56964685.960667975,63710118.77443968,70671984.90019503,77696203.70800373,84833837.44585007,91908060.71590066,98948293.91063173,106343700.49741364,110842855.25979674,115170086.80011183,119384141.89408696,123841115.27910414,128189290.47567672,132354733.70756865,136620809.4240387,140982011.71971264,145284777.27929807,149696410.86280364,153841812.44151154,158171255.32555312
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,0.0,2474705.9094184106,15560650.367593013,28760220.67283705,34479560.29162376,40283555.06373277,45815196.34610981,51480787.69933053,57131107.352364056,62805499.07994767,68546655.6862311,74238157.97278637,80223067.80686235,86207804.95172983,89563965.32839137,93158785.5958969,96471650.14244236,100063320.91099498,103321060.49982433,106599247.62381583,110065938.98584452,113407579.62257332,116694016.87040353,119821409.15108857,123253303.20978034,126611625.46685022
Switzerland,0.0,2225937.612629595,13962026.538006194,25767833.723325953,30899770.375745688,36033168.61056551,40998518.14196223,46041501.9900289,51126697.73306137,56150707.87754301,61285053.413026795,66454066.592916146,71628597.51944864,77063868.74510181,80097352.85401645,83365054.23376897,86351647.85088217,89522575.03456634,92384821.63537753,95428207.43343237,98515473.36206543,101535792.10583144,104392568.82499254,107304263.5283758,110394210.08283764,113456025.51870963
Chile,0.0,359031.7067458091,2179212.8993011387,4015876.137215605,4783802.150546145,5540936.790707477,6256373.40497142,7019559.675578492,7757860.701658692,8528148.566726536,9302879.01392731,10089547.436208254,10885325.02166756,11676804.608861282,12162143.466843076,12632863.324044904,13130934.956343539,13621496.903614363,14068062.22678788,14560584.755093995,15050395.138339562,15545460.815776039,16016158.25631236,16491481.417012181,16973572.25376115,17461772.52229954
China,0.0,59542994.8789286,353245625.9721432,647650745.4162552,766988286.0190201,887753726.8850956,1000106605.2263919,1114673501.987541,1229493040.1169934,1348709966.001302,1471030363.8480258,1591469153.7463903,1714004052.3759198,1838572643.774133,1920601556.2004814,1995928714.0183716,2077391539.409042,2158162616.282712,2239017054.2553344,2317564688.2122355,2397263037.022496,2479084269.2211943,2559549947.574837,2640448803.1214213,2721256508.439945,2798230233.065687
C̫te d'Ivoire,0.0,128440.87494655862,706596.2657803824,1287879.9253863874,1489395.2440129006,1696251.4590698057,1882387.0865928766,2076455.219267865,2272493.0786051583,2474615.012863054,2680972.4810962593,2891527.658100637,3104709.800147282,3318704.766087416,3488934.3985827994,3655183.5800756933,3827867.962418271,3994961.5069448035,4172539.6963226567,4345193.042857038,4515218.5512136035,4692080.381542846,4861283.248978451,5025367.249605076,5199886.932018949,5375352.176202415
