Country Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,404278.3047422044,2756579.463739525,5113997.912665196,6254171.16733455,7379147.906464178,8488615.847960468,9627196.59135715,10727239.42664301,11836899.906535612,12993466.038342182,14155971.786067743,15294072.89704116,16470082.626775011,17053155.19825791,17587258.016651228,18127418.86588039,18714253.680083998,19272503.19657606,19819844.296725694,20359130.26020276,20899072.619890757,21422722.439832225,21995758.30100596,22567667.596433893,23154784.564909443
Argentina,0.0,838418.1612558087,5714900.116756763,10598427.414848726,12946809.546925891,15243856.230350364,17479818.203483935,19707785.742633853,22021096.87913592,24281501.924984336,26639243.684615824,29063975.705557004,31443796.74060192,33864480.74346665,34990969.925351724,36075591.657887876,37277814.63342111,38430894.07900767,39582989.095803395,40746302.754350826,41847609.788733646,42972795.84086579,44028567.51146951,45185439.03977463,46402219.751060665,47663101.2043466
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,0.0,813596.8087862693,5680184.800193628,10551356.24198607,12897415.313798059,15315937.423997067,17637686.55158671,19951177.559373543,22393347.591088384,24818880.74717456,27268522.62926746,29725593.618091945,32190071.48502384,34666463.42110097,35789421.72340909,36862586.30594072,37937814.86427705,38991429.87825479,40021287.805822395,41097711.245618835,42218715.35757832,43397197.419248,44554909.4431849,45673794.285302445,46790851.29964431,47874814.590838574
Austria,0.0,679725.9134987392,4604356.861829523,8590882.716914732,10510521.093174635,12342731.726188049,14185688.642917464,16075961.807923181,17925071.276862428,19843296.346723877,21739599.81602739,23687183.952665366,25672755.24367319,27612380.15090514,28533918.569565304,29472336.463940755,30331373.403501872,31304680.436208334,32188800.804928213,33089006.139674447,33993133.13149142,34942025.57685535,35917875.470488295,36884692.4086526,37881875.872944534,38841344.59666258
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,0.0,639402.0373581543,4397338.670927988,8161334.166134362,9994925.129659262,11851476.346218664,13624532.502530618,15423230.474370897,17250855.08070477,19069616.281431995,20905917.523260392,22773543.35227791,24646920.808105364,26583690.924909476,27420673.949776858,28320488.702985473,29221815.101487935,30115179.55500012,31016216.66001367,31902716.736444622,32754908.37422057,33614563.708011396,34455308.806198925,35266346.77235107,36089160.86849487,37020700.00355607
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0,854618.6569108088,5186988.91471217,9546506.502473576,11306103.468808144,13074669.331732705,14834050.550004154,16583284.095190406,18337926.240339287,20106318.369539477,21906954.152011633,23712957.159257207,25549293.792544354,27413191.097816505,28610014.905278854,29755981.064982727,30998137.772403173,32161882.873857938,33273297.26756889,34387937.536481366,35530278.634760395,36706139.59275474,37883945.36938464,39029103.65297838,40143606.8376064,41323928.36713953
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,0.0,106235.94427324105,707815.6279254758,1312070.6278364952,1588097.9364247897,1868483.2856537825,2131606.281070048,2403291.386514686,2680809.8102544597,2959888.2168759527,3240148.637466904,3522583.296079079,3815539.34982133,4110878.5536723556,4243838.09752453,4387238.700606797,4534870.423021099,4680910.400929961,4823550.486905916,4975631.346275748,5132797.784180978,5283987.604542891,5429814.421451356,5567633.054968873,5716638.744719012,5863725.909141613
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,0.0,2696995.6684383457,18201369.97781285,33680865.63536762,40948264.48662029,48101966.808405735,55301069.715770915,62454105.83987639,69683788.14793292,76918308.66709384,84225819.93369651,91660505.80939782,99102981.42136887,106713977.40504058,110428871.80964197,114114450.78585124,117600336.48440042,121452429.86840546,125063326.97016633,128773050.50792183,132482774.04567736,136350237.25498837,140036825.12320933,143560684.52823824,147276097.38825655,151022424.18531138
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,0.0,2005476.3991252119,13810103.909099922,25625782.66075187,31402550.28344946,37069224.421737686,42569981.975876376,48322761.788998365,54021881.57057272,59976590.85021597,65837501.28398366,71686615.31168914,77539292.98471516,83543030.82612497,86360867.9401055,89097867.77786593,91704733.29923135,93950821.09396498,96873525.54852588,99633002.35836995,102368696.31604117,105096825.7530621,107927177.1055273,110768890.54871872,113443998.11107099,116299252.02773035
Switzerland,0.0,1777071.731385829,12181375.137935713,22651513.10153646,27652641.32883653,32728163.461477138,37718815.20400532,42593248.24776043,47653165.26608919,52724480.84300776,57744514.014853045,62832257.32597175,68108691.18696606,73347288.96315616,75723753.00003129,78156157.13883029,80671216.93482767,82996603.58837633,85426332.87917745,87995315.15512782,90457652.61276603,92924798.72835103,95351168.89819586,97758309.13926248,100231777.073551,102657199.03611016
Chile,0.0,221487.67108710212,1471609.565156715,2734189.9865459437,3313838.697347963,3912282.253672448,4486756.086949679,5072301.05775693,5659058.363605699,6253498.450505869,6844721.960391542,7443143.957647825,8047043.606827304,8658281.027730778,8965210.43384655,9276357.922363557,9566973.520374952,9865216.175294802,10157863.555602543,10453088.733196795,10744381.161282172,11054951.425342036,11359025.723920789,11636232.297557067,11941651.726962632,12220945.738591328
China,0.0,75635218.39662036,484986517.4214084,893321440.2046459,1081153035.0786738,1270134013.899579,1448999967.9623442,1631915926.258486,1815789599.938425,2003369890.4077249,2190974039.9540353,2381382759.3067036,2574422588.2487726,2765446549.9519277,2868965239.9665003,2975072329.7179613,3075377696.242305,3176216858.8523808,3280433605.887532,3381414074.5546303,3487883022.768412,3586074788.1957216,3685969365.5981255,3788090748.6688066,3892637488.679474,3998170204.9492702
C̫te d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,0.0,325774.6157141038,2143928.1014029635,3955008.0670116856,4797468.409082377,5630699.068591797,6433933.702224441,7253812.504808864,8060200.960378598,8883530.469883941,9744392.603915498,10586273.231223485,11441188.817844585,12313302.052243285,12755821.64161532,13179043.039242562,13623348.887297776,14096535.672276687,14560011.799971193,15021395.99001649,15495142.917801805,15941124.367268,16414047.595933136,16865653.98724471,17294062.25957001,17729380.462233372
