Country Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,404278.3047422044,2916841.8241761085,5571745.979878515,7187380.773509657,8847432.09846225,10667056.040727396,12639022.913388655,14742494.120046647,16956700.60307035,19190697.0387308,21388427.76647366,23703226.54557395,25964324.86881139,27633121.476102468,29239204.687443428,30791126.294551007,32301360.61925885,33874208.12401399,35540922.53081544,37242854.13033461,38957917.85073493,40636845.06947327,42266507.394942224,43863063.92472431,45416321.056979835
Argentina,0.0,838418.1612558087,5963232.555580109,11434887.590412036,14631269.05909793,18106868.344031975,21823943.657746717,25887761.901938234,30198020.396586113,34844470.48210336,39599137.32317631,44241415.54203226,48842579.2970272,53604397.43745516,56984602.49301274,60409032.89949362,63669362.92813207,66934766.13883216,70504563.70548041,74082761.89463338,77203987.00077473,80549458.21896972,83733128.27844769,87181558.39144675,90394454.11011899,93761490.38913654
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,0.0,813596.8087862693,5979920.534610322,11422335.520122455,14691387.416393444,18267998.947262064,22017874.054942254,26116665.538983196,30317607.15001612,34844752.92414811,39678802.16555244,44215620.62257385,48910236.61748882,53550090.01674411,56727309.49062351,59998147.12869465,63475471.80148649,66600821.5915852,69918457.19089422,73087782.7814779,76218227.91005173,79480307.54145157,82841873.97222996,86166077.48549107,89431086.34869523,92775220.10975257
Austria,0.0,679725.9134987392,4849056.36650885,9251405.122814873,11916417.625514733,14818264.680030249,17817385.146887146,21183838.15563813,24601921.103332095,28494790.18532929,32280251.66073378,36154132.91786444,39895720.6298289,43671376.07197288,46477086.26318242,49128695.95871839,51873519.46382074,54528525.26310608,57188285.97885768,59931931.21574323,62762280.52808538,65616883.64369318,68340007.2096622,70984986.47093752,73668596.85940298,76410581.35003607
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,0.0,639402.0373581543,4629352.299552919,8839195.00986113,11388590.887622012,14161625.815163124,17030171.297565423,20135682.442910723,23512196.67622225,27048350.99941475,30551712.19913783,34231097.517314985,37700249.4705745,41331304.42156854,44012909.08045861,46688236.082409576,49284149.1853541,51845567.33116746,54232651.218775064,56832867.29838839,59230836.324286625,61798177.51144306,64424336.86648227,66965589.03092402,69508888.9592707,71974924.55901489
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0,854618.6569108088,5504167.9733769735,10462167.189386204,13152324.53203798,16144812.248911303,19328166.77432159,22828603.100349307,26730746.615728907,30905219.396521278,35156355.47964525,39129901.088164926,43284437.545536764,47518827.8463929,50998149.034731895,54530277.02832946,58100716.640588515,61574038.683326006,64936664.75616092,68431651.98356485,71792785.77865666,75323013.63563952,78941048.45183495,82374219.71301296,85728730.86414889,89179886.24630743
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,0.0,106235.94427324105,743800.2338008697,1423107.6589011927,1814169.0294203863,2245354.8727656077,2702155.750917594,3213824.3709764183,3735270.4929215983,4299348.167612887,4878802.348339389,5446276.467475648,6037277.126160713,6624495.884766468,7067751.745184918,7483337.018979298,7887299.836422892,8295398.360307026,8721757.336041708,9129766.765944943,9574508.481785309,10014544.401766974,10463335.758738626,10892976.039521012,11304014.215565387,11735245.949133337
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,0.0,2696995.6684383457,19109067.89670431,36570032.54706051,46823892.41636139,57910222.58535774,69816141.7124393,82952269.350173,96476073.1897339,111117438.40689927,126061078.21752939,140652974.97764117,155222517.46163404,169959776.43369818,181706447.87545297,192588169.6955984,203445835.5896412,214473254.48804998,225217816.722948,235280980.9282266,245402496.4922992,256735561.7866602,267471338.222296,278329032.9452696,289522205.4384349,300344362.34555274
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,0.0,2005476.3991252119,14503873.789246297,27724072.339105763,35688568.49306995,44195698.772236,53250866.76716529,63219075.59826331,73959691.40371431,84947753.55462576,95851979.84909073,107368128.96088403,119033977.36371855,130408644.1211352,138480639.5811969,146677025.91642272,154935341.4384789,162791161.36100668,170903786.2477523,179080184.9229043,187255876.8577087,194948551.1963594,203231823.5708122,211266310.36910897,219204361.23022223,227400058.69114843
Switzerland,0.0,1777071.731385829,12801464.069848564,24464059.665782206,31546975.053634018,39139928.15040448,47096971.583186984,55747220.50624937,65064434.982077725,74893198.87677062,84763232.15709496,94701648.68780693,104913499.36879355,114824702.69751546,122089824.77886006,129452907.42761034,136777440.62568998,143444237.12954694,150386918.58881932,157348673.04728097,164747332.15821975,171643798.0475517,178773538.82485884,185968294.87855515,193159613.23766965,200300515.03504848
Chile,0.0,221487.67108710212,1554278.7972801127,2968922.887561405,3790921.4591640807,4688869.890705094,5620765.412207233,6683162.30332033,7771681.058112012,8981432.823938008,10177425.940178797,11377794.530146897,12576045.87294656,13777663.914100159,14723531.342859881,15578587.803799022,16501718.134088859,17417151.99833406,18326935.773312584,19126350.800402336,20023280.151537124,20931221.32333044,21803608.476889983,22721751.796999447,23633461.89499723,24548706.783252597
China,0.0,75635218.39662036,515808832.35413706,983326444.9405209,1250375666.0104966,1546712317.831394,1851308222.4833682,2183367687.892627,2546285684.2823105,2948859377.202645,3345030235.9974413,3735666024.8186846,4125022283.672126,4507923121.693062,4821207303.182985,5131208141.970579,5437637371.287802,5728476264.637548,6033545093.562792,6342644697.313557,6645571001.879094,6940897817.612405,7252127490.225083,7565199141.555666,7869036870.866849,8194722914.974184
C̫te d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,0.0,325774.6157141038,2256267.0632039662,4307813.987022138,5488363.651888945,6780348.989257437,8145689.130330602,9620031.955792757,11236611.673204042,12988452.018718623,14707110.889032189,16429536.255925104,18163629.28173676,19909199.75484612,21227759.80736512,22545780.67176806,23733603.04238668,25065390.70669426,26418300.780237578,27706939.961464044,29068957.109529726,30380164.56250273,31707006.579068348,33020349.237567723,34372350.47183944,35716797.0587811
