Country Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,427537.66995070234,3161449.143052195,6052503.508861103,7841253.283336984,9772706.94426848,11813535.114924606,14026476.611113666,16420046.203719724,18994687.89514511,21567698.076667204,24028862.70596049,26519781.849446602,29059971.408371422,30830032.95799454,32448750.296339635,34099583.74623612,35867417.81127919,37626961.63701629,39262470.10105142,40892074.75023693,42606873.031722695,44312130.56812884,46075279.87406759,47872751.52861409,49719841.52370063
Argentina,0.0,886654.9179190716,6540657.177098624,12568614.239089679,16216418.619444152,20166979.53794442,24454365.687699348,29130667.032809515,34000711.141636625,39137626.71474868,44237849.39979559,49462535.71854994,54773083.57047637,60059958.967469096,63490088.42307763,67003411.056854114,70534222.84385613,74077322.78385499,77342055.62455547,81102838.97676405,84682735.80542415,87987579.99995255,91434133.51546323,94718809.46901724,98274944.88608177,102004925.876001
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,0.0,860405.5172577649,6521041.493824882,12504104.07047675,16246661.075052109,20358773.453272484,24553445.132628635,29033752.618415877,33942147.26810763,39161583.68415624,44409297.86162542,49675920.44731578,54862169.20340155,60135132.93540448,63686549.447419755,67125773.50322099,70451738.69685137,73947621.87680377,77326274.36025389,80683083.73541033,83933894.32653266,87342315.02597883,90799799.28253002,94263472.90604228,97839897.66997269,101387875.35822234
Austria,0.0,718832.6206316599,5329366.437795201,10192157.395648398,13154209.627028866,16444125.208082845,19862612.72017534,23498143.9529368,27473682.99576132,31781577.51702612,36009416.383615665,40288890.923100814,44513208.556122586,48784247.416446626,51585984.48352873,54411906.58943954,57409594.70992304,60488703.43795249,63378356.74477617,65973785.171717934,68609344.47391224,71501029.47022477,74438491.90568945,77421599.51744938,80354055.83150277,83202644.84726527
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,0.0,676188.788780431,5055693.654513938,9719181.892828697,12566900.413894095,15681470.70391013,19003878.12954662,22496507.429167278,26233417.991138883,30232545.639991533,34370637.77303623,38469107.245501444,42510878.25608308,46565412.94263305,49251787.429763526,51916466.75396758,54609321.25770064,57259952.62625764,59947431.42116432,62766204.21242842,65422602.88434449,67974974.63855869,70708533.88070005,73531101.87285762,76231002.74558836,79073098.34326008
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0,903787.477552223,5960964.82506383,11325809.259134348,14336212.006038945,17570461.669520125,21019190.464646745,24977886.54944077,29228574.925130665,33700812.039093405,38212681.528153256,42866667.32160683,47290891.79533016,51732171.059090585,55292703.58036716,58916770.45545239,62610426.92967659,66413430.71254662,70104587.5941324,73775513.26599,77489730.30445611,81105629.29837574,84753311.03481859,88440389.81373371,92074598.19318819,95648748.78836825
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,0.0,112348.02250533074,809437.5367579137,1551080.7509820818,2004549.3221391202,2500887.4394646017,3016722.320883454,3569967.6450223094,4158442.2916726237,4794215.403458402,5444281.62887268,6072491.742320839,6718405.095872881,7363426.468502391,7823445.995067749,8288530.172422055,8743477.41209156,9202076.215984244,9640624.96812382,10078254.668253565,10522298.885011185,10972561.034237392,11430940.818432719,11861929.696378272,12318502.565546522,12770623.58865634
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,0.0,2852162.0636718115,20928449.808916993,39954522.57239696,51682653.323725045,64564009.55713217,77842068.70928025,92182312.73896828,107723443.22272441,124238669.54270199,141128029.5042482,157713936.14026845,174196774.6031883,190769513.702944,202501520.68710792,214357041.50122836,225756715.18698362,237028311.1571722,248681227.76890692,259906108.19578087,270300189.2659663,281508832.1729495,293003386.2237519,305096375.4050721,316782008.8389529,328427681.1581265
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,0.0,2120857.5794584514,15902807.835050307,30599768.455833495,39494511.96603214,49560705.052415416,59869008.55210007,70805320.65231052,82485548.13601455,95361699.48084465,108064527.97035357,121077930.13570262,133933846.72897199,146603637.0402047,154878446.1930738,163071406.05610034,171390589.8993947,179665616.6262611,187811899.36788428,196648852.47646788,204810094.66259664,212835959.02201563,221146188.70239872,229915080.50800058,238571441.00750232,247556209.3601321
Switzerland,0.0,1879312.0938221903,14053842.482184405,26891932.451793447,34764276.2645987,43440292.14708322,52463625.41392101,62017863.75958136,72461866.64323321,83728013.63758871,95045827.91913524,106342521.14853293,117575066.49993858,128753371.5604285,135954132.1228372,143429723.59953868,150181843.8342984,158239614.18740028,165476689.45378727,173382805.24491206,180938560.39401072,188762124.89993465,196352358.50225264,203816326.86882994,211624806.8426469,218977201.0605893
Chile,0.0,234230.5330477004,1693553.4878363172,3236290.030264875,4188827.3025912945,5204118.69665724,6301959.522400303,7467510.796788225,8745396.302655417,10069974.302862415,11434850.991290726,12785012.73326933,14116683.04671075,15465225.099737044,16426266.809869636,17341284.867249504,18158482.021336228,19070396.794965193,20071217.056895696,20996942.658546343,21890236.252209496,22824044.277742893,23809450.09459717,24767819.202170894,25763018.25411264,26689309.77105172
China,0.0,79986743.43933395,560492280.9308631,1071610497.0154259,1365619049.193986,1687396758.843905,2042025670.625731,2419801378.0091124,2816883571.1000934,3264564577.6291647,3699873026.5555906,4145046964.144966,4561989264.683051,5000821669.835377,5320585106.944048,5651796922.066759,5956642390.790279,6287633795.766739,6581071169.08448,6909838850.371138,7241805217.848864,7577019462.459476,7905845231.289142,8249712955.576916,8589347590.890877,8910854489.408329
C̫te d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,0.0,344517.4240064861,2468884.527622686,4721664.631020961,6018527.8987466935,7483578.1486142045,9030887.036446277,10650985.254043907,12489638.418642536,14480712.694806736,16397944.791727792,18323650.613624286,20245102.0241376,22179516.1257379,23518498.165039964,24886060.913580865,26208423.758667044,27628370.058543175,29001088.532772012,30404391.216220044,31773293.54764563,33218745.244140767,34622765.251065485,36034443.31046837,37334769.342208564,38643781.0886383
