Country Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,427537.66995070234,3037997.9946372095,5650021.190602867,6937562.478523196,8223241.517114263,9513348.488530304,10803742.858532757,12090491.552909235,13420296.060215343,14747814.507081177,16094765.868997965,17447404.885408953,18810069.517104365,19390171.55818122,19957989.74159537,20516302.894352436,21109678.134660415,21704805.656601913,22279188.473271713,22867576.742482226,23427165.710314512,23993005.98660292,24607958.709271904,25218246.629701644,25812614.872433648
Argentina,0.0,886654.9179190716,6232128.697112008,11602111.529718593,14342810.115387319,17070033.103524648,19718158.068594873,22369729.240149256,25105271.702893402,27888096.256942905,30659289.545001924,33437472.517622888,36236736.09153853,39062372.656510726,40276136.12807392,41486211.6776963,42603692.85475184,43632436.07217212,44897858.611299835,46149345.50067383,47353687.57771553,48591993.541210644,49773726.96594389,51008254.79809162,52238218.66990501,53481523.874518186
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,0.0,860405.5172577649,6222860.694604785,11596158.145053912,14396047.131042846,17171756.840291575,19891047.35247308,22670870.483367875,25461762.645736486,28299342.711574025,31056392.8670016,33902811.25973076,36802210.66733133,39711330.15109795,40802587.32251145,42048398.79426854,43220294.50169309,44361542.80172381,45537316.13348234,46702017.030996546,47804270.12207936,48881008.588311754,49926245.7654156,51156933.975732,52411091.145297065,53568539.253766656
Austria,0.0,718832.6206316599,5068997.430358013,9408286.962937074,11622042.176112633,13812280.421623029,15974558.534010405,18173505.886960365,20329870.828527145,22525166.559307843,24758221.553831,27011132.68056231,29225969.865523238,31481289.654044203,32519718.319906134,33460080.08304152,34444901.6304494,35470920.35988636,36424618.43034601,37362458.14198007,38387026.43666199,39358394.75181645,40295090.2299619,41219248.64210321,42175675.00200736,43188444.463233456
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,0.0,676188.788780431,4826914.957937581,8968918.551839337,11138225.038604077,13314547.09628949,15345402.627605956,17449339.471806675,19574122.958937548,21679081.949405976,23849889.789895363,25959603.66567742,28148169.85498979,30378925.946389813,31284682.925727647,32242829.164756134,33192825.687662937,34077023.018634915,34977073.55261244,35972513.65433979,36891958.30499402,37857939.101207286,38796563.27231114,39713263.014313206,40558730.46851125,41452583.2458469
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0,903787.477552223,5631713.462007547,10354776.873887273,12438292.14730664,14443827.838657541,16417188.127429219,18397798.977517247,20451354.748382494,22474803.445234366,24550221.858217247,26662466.2917675,28720496.54474224,30825428.619023535,32129956.823627464,33327628.457883313,34507223.6070686,35786161.46132961,36930783.73095633,38178303.889775276,39394258.42624268,40676772.41423674,41889148.17323238,43120265.1991567,44390297.09420807,45604378.657756925
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,0.0,112348.02250533074,771919.0740751291,1432504.9094921937,1754788.289861063,2081805.5683495675,2395937.224350078,2705825.122553208,3034261.5608506044,3355733.9644263564,3690268.597612613,4021923.1731559355,4354783.654442205,4687935.87150703,4846124.806268079,4980637.487395193,5126775.039372023,5282635.219866412,5432793.186298456,5595355.973541632,5746122.36635608,5903323.023814118,6049785.157024797,6203056.820985394,6356101.541136999,6515910.0161137255
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,0.0,2852162.0636718115,19911480.324410006,36920775.38858037,45529577.03469923,54213344.65437581,62678944.45782194,71342711.69823481,79661585.87817697,88155465.73035897,97007677.7912803,105744376.615363,114636447.10561639,123677428.3988746,127553118.68123922,131157465.43020588,134842678.95739657,138966456.69494313,142799707.9247457,146582855.21744117,150375105.44419003,154047279.5909079,157787965.39643344,161325364.41360822,165152456.2033957,169093529.08346158
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,0.0,2120857.5794584514,15152022.686560133,28218162.73639408,34858408.40865185,41384305.465869784,47928555.80732706,54539975.650938265,61101208.6958074,67828447.7908147,74693959.61557573,81408936.4958173,88267592.74322674,95117155.87765074,98151306.57091418,100895758.9492564,103586706.04180865,106523033.30048254,109371132.08325796,112253756.53452864,115126495.0055992,118031514.41342221,120716909.97376114,123601678.43084891,126647592.92351341,129508335.35583493
Switzerland,0.0,1879312.0938221903,13418713.594200151,24950579.503347926,30729666.45689843,36715911.28567597,42465316.23279548,48198051.902188115,54043301.599147074,59981856.47261083,65858242.47470821,71825955.45199704,77839501.45362252,83914520.93241957,86372853.16749632,89151766.74893868,91736191.29779625,94109552.00567791,96673445.59643577,99351966.2026538,101971179.03969799,104477354.32891163,107025021.21151805,109654503.79804689,112184763.0402102,114871514.32687992
Chile,0.0,234230.5330477004,1619722.139145108,3005187.7956932792,3672300.654292814,4336968.485197606,5017687.08583089,5675563.689544821,6343893.77150066,7023056.332335189,7715879.994595259,8416045.023247106,9106173.444757836,9811042.889585083,10136365.152187958,10439435.774341471,10753235.108890835,11085947.773165647,11394731.089005828,11714319.412464488,12011784.205232535,12312543.817652166,12632053.001744416,12941122.102558814,13259526.773985649,13570813.540047519
China,0.0,79986743.43933395,533033940.3509937,985168326.7994816,1197884628.0576077,1409293874.0779347,1615143786.7692475,1825708780.4146113,2037625485.6638892,2247692546.6164246,2466242023.876112,2678194454.835926,2900369888.77623,3117106046.0450697,3229318157.451103,3339156916.1138277,3447232584.9559746,3558409084.651604,3669275684.1726456,3773838658.723073,3883938999.3501415,3990537321.7983484,4105682458.421996,4216596196.7932377,4323765368.70788,4433863476.979291
C̫te d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,0.0,344517.4240064861,2342057.987034498,4344465.1311419085,5289968.43931403,6272285.257705217,7232512.4121065065,8196187.675649383,9143332.701300984,10129926.566525748,11142534.298022136,12153274.790113907,13148207.609607883,14150055.983787593,14634281.046066873,15036700.226221982,15503101.009912837,15971625.121194893,16441081.593383834,16891584.946211867,17331222.59398619,17804834.026579503,18250784.226121828,18677927.836354576,19116887.145597056,19572091.592473604
